workload,size,invocation,segment,invocation_in_segment,churn,pod,pod_uid,restart_ms,http_latency_ms,handler_elapsed_ms,process_uptime_ms,request_in_pod,cache_mode,status,response_bytes,error
lusearch,2,1,1,1,1,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,33823.713209,2532.485584,40.228773,34921.035051,1,baseline,200,240,
lusearch,2,2,1,2,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.846250,4.793235,34948.443890,2,baseline,200,238,
lusearch,2,3,1,3,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.798667,4.852567,34957.463026,3,baseline,200,238,
lusearch,2,4,1,4,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.333875,4.888150,34965.790987,4,baseline,200,237,
lusearch,2,5,1,5,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.266542,4.830401,34974.348068,5,baseline,200,239,
lusearch,2,6,1,6,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.474709,5.071398,34982.959986,6,baseline,200,238,
lusearch,2,7,1,7,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,15.770792,12.036649,34998.192072,7,baseline,200,239,
lusearch,2,8,1,8,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,9.602041,5.033441,35007.849932,8,baseline,200,238,
lusearch,2,9,1,9,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.884792,4.887817,35017.370939,9,baseline,200,238,
lusearch,2,10,1,10,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.250750,4.935566,35025.755882,10,baseline,200,239,
lusearch,2,11,1,11,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.980708,4.841359,35033.993959,11,baseline,200,239,
lusearch,2,12,1,12,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.933083,5.029024,35042.062998,12,baseline,200,239,
lusearch,2,13,1,13,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,11.448708,7.893573,35052.954912,13,baseline,200,239,
lusearch,2,14,1,14,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.910750,4.851068,35061.513901,14,baseline,200,240,
lusearch,2,15,1,15,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.803083,4.768944,35069.206953,15,baseline,200,240,
lusearch,2,16,1,16,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.043333,4.886276,35077.328920,16,baseline,200,239,
lusearch,2,17,1,17,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.872334,4.756027,35086.093903,17,baseline,200,239,
lusearch,2,18,1,18,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.907875,4.889650,35094.347954,18,baseline,200,238,
lusearch,2,19,1,19,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,10.122666,6.739170,35104.121923,19,baseline,200,239,
lusearch,2,20,1,20,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.218500,4.706736,35112.644911,20,baseline,200,239,
lusearch,2,21,1,21,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.816000,4.716360,35120.676041,21,baseline,200,239,
lusearch,2,22,1,22,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.900792,4.720860,35128.629923,22,baseline,200,238,
lusearch,2,23,1,23,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,9.209292,5.275355,35137.346029,23,baseline,200,240,
lusearch,2,24,1,24,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,11.195583,7.283831,35149.030924,24,baseline,200,240,
lusearch,2,25,1,25,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.740667,4.674611,35157.207966,25,baseline,200,239,
lusearch,2,26,1,26,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,7.625125,4.580029,35164.777040,26,baseline,200,239,
lusearch,2,27,1,27,0,julia-precompile-574967dc99-jpd5w,c69ae471-c8c7-475e-bf29-4aab3f435829,,8.345709,4.763027,35173.305035,27,baseline,200,239,
